person_age,monthly_salary,person_income,loan_amnt,loan_tenure_months,loan_category,bank_roi,cibil_score,monthly_emi,emi_to_salary_ratio,savings_to_expense_ratio,night_transaction_ratio,cb_person_default_on_file,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_int_rate,loan_percent_income,cb_person_default_on_file_yn,cb_person_cred_hist_length,loan_status
21,35237.93,422855.16,569850.22,36,Home,9.5,650,18255.13,0.518053,0.377522,0.155944,0,RENT,3.0,HOMEIMPROVEMENT,D,9.5,1.0,N,3.12,1
43,145571.27,1746855.24,2939018.68,36,Education,14.56,647,101244.96,0.695501,0.246934,0.153366,0,MORTGAGE,9.27,EDUCATION,D,14.56,1.0,N,25.9,1
45,36625.47,439505.64,190709.69,48,Business,15.32,663,5338.67,0.145764,0.163625,0.199464,0,MORTGAGE,2.38,VENTURE,D,15.32,0.433919,N,29.52,0
58,32410.6,388927.2,680986.94,36,Auto,10.15,647,22020.88,0.679435,0.053429,0.151011,0,RENT,1.61,VENTURE,D,10.15,1.0,N,38.5,1
30,57698.2,692378.4,883175.04,36,Personal,12.1,649,29375.84,0.509129,0.052695,0.19356,0,OWN,5.28,PERSONAL,D,12.1,1.0,N,12.59,1
27,22121.04,265452.48,516470.12,60,Auto,10.29,764,11046.16,0.499351,0.16935,0.158697,0,MORTGAGE,4.87,VENTURE,B,10.29,1.0,N,6.44,0
60,50778.44,609341.28,1313203.53,9,Personal,13.08,616,153975.49,3.032301,0.05,0.173867,1,MORTGAGE,3.93,PERSONAL,E,13.08,1.0,Y,42.04,1
43,31916.09,382993.08,365303.39,36,Personal,11.86,677,12108.3,0.379379,0.31916,0.030979,0,RENT,8.16,PERSONAL,C,11.86,0.953812,N,25.73,0
22,258499.71,3101996.52,2313637.84,48,Business,11.73,766,60618.09,0.2345,0.232143,0.142334,0,RENT,3.38,VENTURE,B,11.73,0.745854,N,5.28,0
25,29715.55,356586.6,717208.87,24,Business,12.26,624,33847.99,1.139067,0.092304,0.196483,1,MORTGAGE,3.21,VENTURE,D,12.26,1.0,Y,6.21,1
40,164055.62,1968667.44,2726589.98,36,Auto,11.68,582,90151.64,0.549519,0.09961,0.193317,0,MORTGAGE,5.88,VENTURE,E,11.68,1.0,N,20.66,1
45,26001.25,312015.0,233250.67,36,Personal,14.93,716,8078.1,0.310681,0.106608,0.082241,0,OWN,4.04,PERSONAL,C,14.93,0.747562,N,26.9,1
30,60334.86,724018.32,322891.23,48,Personal,11.74,687,8461.88,0.140249,0.148002,0.109493,0,RENT,2.94,PERSONAL,C,11.74,0.445971,N,10.61,1
35,69576.94,834923.28,1649260.48,24,Personal,12.86,578,78302.6,1.12541,0.060198,0.138739,0,RENT,1.88,PERSONAL,E,12.86,1.0,N,18.79,1
50,56109.41,673312.92,492901.18,24,Personal,14.24,616,23722.17,0.422784,0.076105,0.183046,1,MORTGAGE,7.58,PERSONAL,E,14.24,0.732054,Y,32.08,0
59,54081.12,648973.44,1304425.54,9,Personal,11.02,869,151672.37,2.804534,0.051036,0.125553,0,RENT,2.78,PERSONAL,A,11.02,1.0,N,39.88,0
40,86411.32,1036935.84,1315404.82,48,Auto,11.62,737,34394.98,0.398038,0.115137,0.167561,0,RENT,3.58,VENTURE,C,11.62,1.0,N,22.49,0
37,66199.01,794388.12,735613.71,24,Personal,13.78,797,35241.98,0.532364,0.165558,0.100355,0,RENT,6.69,PERSONAL,B,13.78,0.926013,N,17.84,1
35,46455.89,557470.68,606591.45,24,Personal,13.65,694,29023.07,0.624745,0.225265,0.108305,0,MORTGAGE,2.96,PERSONAL,C,13.65,1.0,N,16.88,1
26,34383.77,412605.24,569291.91,9,Business,15.4,712,67382.57,1.95972,0.05,0.177973,0,RENT,5.17,VENTURE,C,15.4,1.0,N,8.79,1
23,46655.89,559870.68,661232.27,36,Auto,12.25,677,22040.08,0.472396,0.088355,0.150945,0,RENT,1.51,VENTURE,C,12.25,1.0,N,4.44,0
54,46311.57,555738.84,402740.26,60,Auto,11.4,643,8837.19,0.19082,0.394679,0.036259,0,RENT,8.0,VENTURE,D,11.4,0.724693,N,36.78,1
22,45768.03,549216.36,460756.33,12,Home,11.06,623,40736.03,0.890054,0.090597,0.200047,0,RENT,4.0,HOMEIMPROVEMENT,D,11.06,0.838934,N,5.08,0
53,53944.97,647339.64,1140220.22,48,Business,12.35,642,30220.37,0.560207,0.307209,0.175035,0,OTHER,7.97,VENTURE,D,12.35,1.0,N,34.45,1
30,22123.74,265484.88,328807.9,24,Auto,13.42,812,15696.4,0.709482,0.116921,0.171725,0,OTHER,2.63,VENTURE,A,13.42,1.0,N,14.52,0
48,27818.39,333820.68,291425.33,12,Personal,12.36,713,25941.38,0.932526,0.164051,0.220322,0,RENT,3.81,PERSONAL,C,12.36,0.872999,N,31.03,0
59,84885.98,1018631.76,590758.46,60,Auto,11.0,550,12844.07,0.15131,0.096313,0.039639,0,MORTGAGE,6.24,VENTURE,F,11.0,0.579953,N,40.42,0
50,15000.0,180000.0,221378.05,48,Home,8.96,783,5504.79,0.366986,0.167001,0.049455,0,MORTGAGE,3.55,HOMEIMPROVEMENT,B,8.96,1.0,N,30.84,0
50,105685.1,1268221.2,1758328.19,36,Business,11.9,661,58319.37,0.551822,0.275491,0.188584,1,RENT,0.74,VENTURE,D,11.9,1.0,Y,32.64,1
31,36851.35,442216.2,328424.52,48,Home,11.31,590,8537.11,0.231664,0.076993,0.101664,0,MORTGAGE,2.47,HOMEIMPROVEMENT,E,11.31,0.742679,N,16.03,0
44,140320.32,1683843.84,1330783.0,24,Education,8.58,597,60537.88,0.431426,0.201304,0.055876,0,MORTGAGE,4.84,EDUCATION,E,8.58,0.790324,N,27.44,0
46,107551.96,1290623.52,695583.93,24,Education,10.18,673,32155.67,0.298978,0.234138,0.041468,0,MORTGAGE,0.56,EDUCATION,C,10.18,0.538952,N,29.54,0
38,42343.07,508116.84,488876.28,48,Personal,11.8,622,12825.39,0.302892,0.218843,0.084889,0,OWN,2.23,PERSONAL,D,11.8,0.962134,N,19.6,0
22,45060.9,540730.8,736934.61,9,Business,13.82,475,86669.96,1.923396,0.123027,0.176399,0,OWN,4.0,VENTURE,G,13.82,1.0,N,5.05,1
57,134048.44,1608581.28,873852.99,9,Home,11.86,586,101957.84,0.760604,0.129522,0.149517,0,RENT,2.43,HOMEIMPROVEMENT,E,11.86,0.543245,N,40.33,1
28,110629.33,1327551.96,1169070.94,36,Education,13.56,783,39708.46,0.358932,0.134219,0.049304,0,MORTGAGE,3.69,EDUCATION,B,13.56,0.880622,N,11.37,1
59,92378.0,1108536.0,1901610.49,48,Auto,10.03,659,48261.6,0.522436,0.087883,0.167292,0,MORTGAGE,2.38,VENTURE,D,10.03,1.0,N,40.52,1
58,102386.97,1228643.64,603933.01,24,Home,11.71,653,28348.85,0.276879,0.172192,0.044839,0,OWN,3.13,HOMEIMPROVEMENT,D,11.71,0.491544,N,40.9,0
21,26835.66,322027.92,208445.53,9,Personal,12.98,538,24430.75,0.910384,0.259191,0.186777,0,OWN,2.3,PERSONAL,F,12.98,0.64729,N,2.05,1
50,58289.57,699474.84,1168304.01,12,Personal,12.39,603,104013.74,1.784432,0.155035,0.191097,1,RENT,6.63,PERSONAL,E,12.39,1.0,Y,30.85,0
46,32460.33,389523.96,451090.27,36,Auto,12.61,783,15115.4,0.465658,0.219112,0.057751,0,RENT,14.42,VENTURE,B,12.61,1.0,N,31.23,0
30,26424.91,317098.92,401458.98,9,Personal,10.11,798,46506.25,1.75994,0.05,0.197572,0,MORTGAGE,2.25,PERSONAL,B,10.11,1.0,N,10.72,1
53,56859.16,682309.92,722182.97,60,Personal,11.55,760,15900.59,0.279649,0.174121,0.054789,0,RENT,0.89,PERSONAL,B,11.55,1.0,N,36.23,0
25,40202.9,482434.8,306108.56,24,Home,8.5,754,13914.37,0.346104,0.26535,0.107508,1,MORTGAGE,4.45,HOMEIMPROVEMENT,B,8.5,0.634508,Y,5.97,1
30,46641.7,559700.4,522634.02,60,Personal,14.85,664,12391.41,0.265672,0.114554,0.093755,0,MORTGAGE,10.33,PERSONAL,D,14.85,0.933775,N,13.04,1
58,38176.63,458119.56,232753.84,24,Home,11.88,718,10943.57,0.286656,0.316144,0.250327,0,OWN,5.16,HOMEIMPROVEMENT,C,11.88,0.508063,N,38.36,0
50,24277.71,291332.52,636084.42,12,Home,8.5,601,55479.14,2.285189,0.260432,0.204385,0,OWN,6.29,HOMEIMPROVEMENT,E,8.5,1.0,N,30.46,1
25,142639.52,1711674.24,2866024.31,12,Personal,10.08,589,252081.7,1.767264,0.05,0.237421,1,RENT,3.57,PERSONAL,E,10.08,1.0,Y,7.66,1
26,56584.81,679017.72,952335.39,60,Auto,12.38,666,21366.35,0.377599,0.325725,0.132763,0,RENT,8.0,VENTURE,D,12.38,1.0,N,6.44,0
31,21691.68,260300.16,533788.98,36,Personal,10.94,753,17461.38,0.80498,0.252355,0.150251,0,OTHER,1.8,PERSONAL,B,10.94,1.0,N,12.72,0
23,57479.44,689753.28,837486.66,36,Personal,13.7,647,28499.94,0.495829,0.186935,0.195794,1,RENT,5.0,PERSONAL,D,13.7,1.0,Y,6.12,1
28,128390.78,1540689.36,1009688.84,24,Personal,15.72,548,49303.8,0.384014,0.230736,0.142959,0,OWN,2.6,PERSONAL,F,15.72,0.655349,N,9.43,0
43,91604.57,1099254.84,913449.49,36,Personal,10.95,838,29883.29,0.32622,0.087703,0.170013,0,RENT,8.7,PERSONAL,A,10.95,0.830972,N,24.53,1
21,37750.97,453011.64,500368.43,12,Personal,13.59,710,44829.33,1.187501,0.05,0.222669,0,MORTGAGE,3.0,PERSONAL,C,13.59,1.0,N,0.87,1
32,38298.86,459586.32,710005.26,12,Auto,10.88,586,62711.95,1.637436,0.05901,0.253445,0,RENT,3.11,VENTURE,E,10.88,1.0,N,12.52,0
33,29020.41,348244.92,400974.09,9,Home,13.16,679,47031.2,1.620625,0.05,0.158555,0,RENT,0.56,HOMEIMPROVEMENT,C,13.16,1.0,N,13.31,0
59,33012.7,396152.4,183200.08,36,Personal,9.71,665,5886.68,0.178316,0.17075,0.044079,0,OTHER,6.22,PERSONAL,D,9.71,0.462448,N,41.07,0
59,34664.39,415972.68,248523.18,60,Home,8.5,584,5098.83,0.147091,0.248349,0.048209,0,OWN,5.42,HOMEIMPROVEMENT,E,8.5,0.597451,N,39.29,0
54,21354.91,256258.92,216584.88,48,Education,11.22,722,5620.71,0.263204,0.177183,0.004946,0,RENT,4.58,EDUCATION,C,11.22,0.84518,N,37.46,0
34,39482.47,473789.64,416155.55,12,Home,12.87,777,37144.17,0.940776,0.142978,0.165133,0,RENT,5.25,HOMEIMPROVEMENT,B,12.87,0.878355,N,15.39,1
42,63347.27,760167.24,1018724.71,9,Business,12.22,761,119035.03,1.879087,0.227728,0.127153,0,RENT,6.59,VENTURE,B,12.22,1.0,N,25.28,0
41,40199.18,482390.16,332507.61,24,Personal,11.11,682,15513.93,0.385927,0.196531,0.048555,0,MORTGAGE,4.93,PERSONAL,C,11.11,0.689292,N,23.56,0
55,58712.74,704552.88,825785.5,36,Auto,8.5,900,26068.01,0.443992,0.408741,0.008287,0,MORTGAGE,8.04,VENTURE,A,8.5,1.0,N,37.67,0
50,136374.48,1636493.76,2475093.75,12,Home,11.1,495,218864.95,1.604882,0.344795,0.118477,1,RENT,7.05,HOMEIMPROVEMENT,G,11.1,1.0,Y,31.73,1
57,155033.92,1860407.04,3312587.61,9,Auto,8.83,703,381733.47,2.462258,0.244327,0.185259,0,MORTGAGE,4.69,VENTURE,C,8.83,1.0,N,39.24,1
43,49476.04,593712.48,653202.56,48,Home,14.17,723,17906.47,0.361922,0.299405,0.030477,0,RENT,2.25,HOMEIMPROVEMENT,C,14.17,1.0,N,25.29,0
57,87387.65,1048651.8,569744.04,48,Home,10.54,746,14597.61,0.167044,0.479864,0.106733,0,OWN,2.49,HOMEIMPROVEMENT,B,10.54,0.543311,N,38.19,0
50,46630.6,559567.2,752197.39,24,Business,12.81,544,35693.74,0.765458,0.35421,0.135353,1,RENT,3.72,VENTURE,F,12.81,1.0,Y,29.8,1
50,38456.22,461474.64,400683.17,36,Home,9.75,717,12882.84,0.335,0.243952,0.007869,0,RENT,2.11,HOMEIMPROVEMENT,C,9.75,0.868267,N,34.05,1
47,26367.96,316415.52,565352.1,9,Auto,9.76,642,65397.8,2.4802,0.05,0.239699,0,MORTGAGE,2.7,VENTURE,D,9.76,1.0,N,26.67,1
34,54283.06,651396.72,1132204.43,24,Personal,12.12,705,53359.75,0.982991,0.167521,0.27322,0,MORTGAGE,2.63,PERSONAL,C,12.12,1.0,N,14.57,0
45,98777.92,1185335.04,536977.03,24,Personal,13.38,638,25624.14,0.259412,0.126113,0.012238,0,MORTGAGE,5.36,PERSONAL,D,13.38,0.453017,N,27.65,0
35,23988.94,287867.28,141392.76,9,Home,12.01,642,16507.05,0.688111,0.271392,0.165005,0,RENT,5.27,HOMEIMPROVEMENT,D,12.01,0.491173,N,15.67,1
46,43379.57,520554.84,975038.54,48,Auto,11.27,750,25328.18,0.583873,0.153213,0.152849,1,MORTGAGE,1.96,VENTURE,B,11.27,1.0,Y,30.46,1
31,42141.79,505701.48,874248.86,36,Business,12.41,583,29207.35,0.693073,0.221049,0.236437,0,RENT,5.32,VENTURE,E,12.41,1.0,N,11.64,0
52,59762.12,717145.44,509158.2,24,Auto,11.52,676,23854.42,0.399156,0.172006,0.024015,0,OTHER,2.63,VENTURE,C,11.52,0.709979,N,33.02,0
43,60334.5,724014.0,975018.09,9,Auto,9.93,771,112869.01,1.870721,0.212917,0.124981,0,RENT,6.27,VENTURE,B,9.93,1.0,N,23.52,0
49,71135.47,853625.64,1567536.14,36,Home,13.35,698,53081.8,0.746207,0.108003,0.159212,0,RENT,4.78,HOMEIMPROVEMENT,C,13.35,1.0,N,30.81,1
29,160843.86,1930126.32,866624.91,36,Personal,11.42,521,28544.11,0.177465,0.267994,0.062315,0,OWN,2.95,PERSONAL,F,11.42,0.448999,N,12.49,0
52,30567.8,366813.6,153843.22,36,Auto,10.01,780,4964.77,0.162418,0.477615,0.113725,0,MORTGAGE,2.6,VENTURE,B,10.01,0.419404,N,33.12,0
53,29576.3,354915.6,210530.13,24,Home,11.33,747,9844.69,0.332857,0.221255,0.110599,0,RENT,2.07,HOMEIMPROVEMENT,B,11.33,0.593184,N,35.58,0
26,59779.58,717354.96,487936.62,24,Education,10.17,644,22554.54,0.377295,0.243712,0.104667,0,RENT,5.82,EDUCATION,D,10.17,0.680189,N,9.48,0
35,123208.6,1478503.2,1337213.37,9,Education,13.67,608,157168.02,1.275625,0.146784,0.108222,0,RENT,3.76,EDUCATION,E,13.67,0.904437,N,13.78,1
48,21430.56,257166.72,277753.93,48,Personal,13.33,727,7497.02,0.349828,0.237366,0.012425,0,MORTGAGE,4.42,PERSONAL,C,13.33,1.0,N,27.32,0
55,62869.94,754439.28,1285419.97,36,Personal,10.79,633,41952.63,0.667292,0.277271,0.16932,1,MORTGAGE,7.84,PERSONAL,D,10.79,1.0,Y,36.09,0
50,45670.0,548040.0,417108.09,24,Home,12.08,782,19650.34,0.430268,0.15421,0.010981,0,OWN,3.78,HOMEIMPROVEMENT,B,12.08,0.761091,N,30.85,0
39,86040.46,1032485.52,1303938.85,12,Personal,12.44,689,116119.58,1.349593,0.255576,0.175774,0,MORTGAGE,1.99,PERSONAL,C,12.44,1.0,N,20.49,1
32,75125.41,901504.92,1375956.37,24,Personal,15.09,740,66771.42,0.888799,0.153203,0.205914,0,RENT,3.12,PERSONAL,B,15.09,1.0,N,13.49,0
57,53056.36,636676.32,1191155.24,60,Home,8.99,644,24719.77,0.465915,0.18122,0.066376,0,MORTGAGE,3.52,HOMEIMPROVEMENT,D,8.99,1.0,N,38.14,0
55,69044.99,828539.88,1481770.1,36,Education,11.44,686,48817.99,0.707046,0.083958,0.105745,0,MORTGAGE,2.46,EDUCATION,C,11.44,1.0,N,38.03,1
56,34718.68,416624.16,620546.9,36,Personal,13.99,756,21206.58,0.610812,0.131293,0.152389,0,RENT,10.04,PERSONAL,B,13.99,1.0,N,37.47,1
33,83294.23,999530.76,1066669.54,12,Business,10.92,640,94232.77,1.131324,0.238511,0.229493,1,MORTGAGE,5.58,VENTURE,D,10.92,1.0,Y,13.26,1
38,118410.67,1420928.04,1504645.09,48,Auto,14.15,480,41226.44,0.348165,0.144595,0.083222,0,RENT,3.16,VENTURE,G,14.15,1.0,N,21.73,0
30,54726.12,656713.44,258874.77,24,Education,10.99,662,12063.86,0.220441,0.238121,0.153875,0,MORTGAGE,3.42,EDUCATION,D,10.99,0.394197,N,10.09,0
59,40345.23,484142.76,507283.27,12,Personal,13.09,619,45330.44,1.123564,0.050255,0.162665,0,RENT,2.03,PERSONAL,E,13.09,1.0,N,39.31,1
55,47235.87,566830.44,1134700.95,12,Personal,8.5,665,98968.37,2.095195,0.05,0.109142,0,RENT,8.13,PERSONAL,D,8.5,1.0,N,37.14,1
27,82770.25,993243.0,1324621.13,24,Personal,10.54,584,61456.55,0.742496,0.05,0.343877,0,MORTGAGE,3.46,PERSONAL,E,10.54,1.0,N,11.51,1
30,50255.76,603069.12,1009708.32,12,Business,11.0,650,89237.77,1.775673,0.057092,0.215546,0,OWN,5.01,VENTURE,D,11.0,1.0,N,10.28,0
43,25089.73,301076.76,481780.52,36,Education,13.2,783,16280.19,0.648879,0.216206,0.155908,1,RENT,8.3,EDUCATION,B,13.2,1.0,Y,23.08,1
37,91241.3,1094895.6,694365.38,36,Personal,9.14,700,22126.61,0.242507,0.072609,0.156403,0,MORTGAGE,3.67,PERSONAL,C,9.14,0.634184,N,21.94,0
39,28575.32,342903.84,284801.99,48,Home,8.77,590,7056.82,0.246955,0.322654,0.051545,0,MORTGAGE,5.69,HOMEIMPROVEMENT,E,8.77,0.830559,N,20.24,0
35,66482.66,797791.92,1344488.09,24,Home,10.48,728,62337.57,0.937652,0.336121,0.144399,1,MORTGAGE,5.2,HOMEIMPROVEMENT,C,10.48,1.0,Y,16.54,0
47,16817.63,201811.56,225820.84,24,Personal,13.39,588,10777.25,0.64083,0.186593,0.23904,0,OWN,7.56,PERSONAL,E,13.39,1.0,N,28.76,1
56,54989.11,659869.32,1313656.29,24,Business,14.2,522,63195.86,1.149243,0.195776,0.148565,0,OWN,1.53,VENTURE,F,14.2,1.0,N,36.81,1
57,49465.09,593581.08,483812.64,60,Auto,12.03,583,10769.91,0.217727,0.261349,0.031266,0,RENT,7.53,VENTURE,E,12.03,0.815074,N,41.72,0
39,15831.54,189978.48,379255.5,60,Home,9.4,741,7946.12,0.501917,0.200091,0.096653,0,RENT,5.39,HOMEIMPROVEMENT,B,9.4,1.0,N,23.16,0
54,62924.36,755092.32,484564.12,24,Personal,10.65,671,22504.96,0.357651,0.117404,0.164558,0,RENT,4.42,PERSONAL,C,10.65,0.641728,N,35.13,0
48,26613.76,319365.12,439225.47,36,Personal,15.34,687,15299.77,0.574882,0.159783,0.109232,0,RENT,0.56,PERSONAL,C,15.34,1.0,N,33.45,0
28,54222.5,650670.0,1392304.34,12,Home,11.69,766,123503.05,2.277709,0.110173,0.230425,0,RENT,10.0,HOMEIMPROVEMENT,B,11.69,1.0,N,8.02,0
52,40253.79,483045.48,261510.68,48,Education,10.75,695,6727.28,0.167122,0.092997,0.056096,0,OWN,6.09,EDUCATION,C,10.75,0.541379,N,34.48,0
35,21198.09,254377.08,318245.55,48,Auto,10.1,664,8087.11,0.381502,0.175813,0.133969,0,RENT,3.44,VENTURE,D,10.1,1.0,N,16.95,0
46,27517.14,330205.68,169967.65,24,Education,10.75,690,7902.5,0.287184,0.369684,0.059768,0,RENT,5.85,EDUCATION,C,10.75,0.514733,N,27.39,0
49,28870.74,346448.88,647318.36,60,Education,10.41,638,13884.91,0.480934,0.36479,0.039313,0,MORTGAGE,11.82,EDUCATION,D,10.41,1.0,N,31.58,0
58,92915.68,1114988.16,2041783.46,48,Education,10.25,707,52026.3,0.55993,0.199576,0.138372,0,MORTGAGE,1.67,EDUCATION,C,10.25,1.0,N,41.55,0
58,85092.09,1021105.08,674317.68,36,Auto,9.94,689,21738.08,0.255465,0.205304,0.156734,0,MORTGAGE,9.08,VENTURE,C,9.94,0.66038,N,41.35,0
53,192278.64,2307343.68,1063511.83,12,Education,12.64,825,94811.75,0.493096,0.115661,0.11495,0,OWN,3.79,EDUCATION,A,12.64,0.460925,N,36.07,0
41,37906.36,454876.32,355284.61,24,Personal,11.51,787,16643.4,0.439066,0.123023,0.080184,0,MORTGAGE,7.17,PERSONAL,B,11.51,0.781058,N,24.28,0
37,37181.27,446175.24,300527.75,36,Personal,11.79,568,9951.37,0.267645,0.2695,0.040618,0,RENT,14.69,PERSONAL,E,11.79,0.673564,N,18.0,0
38,55877.87,670534.44,287520.58,48,Education,12.61,617,7658.44,0.137057,0.064516,0.024342,0,OTHER,1.19,EDUCATION,E,12.61,0.428793,N,23.79,0
59,41640.98,499691.76,503985.41,24,Personal,13.08,836,23978.41,0.575837,0.169097,0.13262,0,MORTGAGE,12.82,PERSONAL,A,13.08,1.0,N,40.22,0
29,36332.29,435987.48,174924.13,9,Personal,15.21,702,20688.05,0.569412,0.30126,0.226291,1,RENT,6.79,PERSONAL,C,15.21,0.401214,Y,11.11,1
41,53244.77,638937.24,649796.26,24,Home,8.5,797,29536.93,0.554739,0.417691,0.148151,0,MORTGAGE,2.32,HOMEIMPROVEMENT,B,8.5,1.0,N,23.6,0
48,78603.0,943236.0,1559227.02,24,Home,10.2,691,72094.49,0.917198,0.079857,0.173883,0,OTHER,2.42,HOMEIMPROVEMENT,C,10.2,1.0,N,29.75,1
21,15000.0,180000.0,235659.49,36,Personal,12.56,678,7890.14,0.52601,0.13977,0.171202,0,MORTGAGE,3.0,PERSONAL,C,12.56,1.0,N,3.7,0
46,36558.88,438706.56,593220.13,24,Auto,12.2,594,27980.9,0.765365,0.091316,0.139127,0,OWN,2.18,VENTURE,E,12.2,1.0,N,26.84,0
31,22210.58,266526.96,340230.16,12,Personal,12.2,630,30261.59,1.362485,0.191477,0.236508,0,RENT,5.74,PERSONAL,D,12.2,1.0,N,11.11,0
32,46990.53,563886.36,363306.88,24,Personal,12.96,627,17265.08,0.367416,0.144902,0.029039,0,MORTGAGE,12.84,PERSONAL,D,12.96,0.644291,N,16.72,0
45,66807.99,801695.88,715042.48,36,Business,14.21,898,24512.57,0.366911,0.188941,0.167154,0,OTHER,5.83,VENTURE,A,14.21,0.891912,N,27.79,0
21,100726.59,1208719.08,1344103.53,24,Personal,11.21,611,62777.07,0.623242,0.148539,0.317254,0,RENT,3.0,PERSONAL,E,11.21,1.0,N,5.5,1
27,39725.66,476707.92,473297.99,36,Home,11.82,740,15680.19,0.394712,0.234387,0.145544,1,MORTGAGE,4.6,HOMEIMPROVEMENT,B,11.82,0.992847,Y,7.4,0
39,54927.18,659126.16,380304.22,36,Personal,11.32,648,12509.13,0.22774,0.254665,0.027029,0,MORTGAGE,15.79,PERSONAL,D,11.32,0.576982,N,22.58,1
44,18783.33,225399.96,141380.35,36,Business,12.96,701,4760.74,0.253456,0.291838,0.067247,0,MORTGAGE,10.48,VENTURE,C,12.96,0.627242,N,27.12,0
25,30752.31,369027.72,259882.08,9,Personal,9.52,703,30032.92,0.976607,0.193004,0.16597,0,MORTGAGE,2.33,PERSONAL,C,9.52,0.704235,N,7.86,0
35,58354.12,700249.44,441714.17,9,Personal,10.07,451,51161.39,0.87674,0.060145,0.122492,1,RENT,2.27,PERSONAL,G,10.07,0.630796,Y,17.79,1
33,22801.72,273620.64,317691.69,36,Home,9.06,610,10111.64,0.44346,0.259015,0.083558,0,MORTGAGE,4.07,HOMEIMPROVEMENT,E,9.06,1.0,N,13.81,0
42,108250.93,1299011.16,895662.87,12,Personal,10.0,702,78743.21,0.727414,0.345001,0.168705,1,RENT,4.29,PERSONAL,C,10.0,0.689496,Y,24.66,1
33,70552.32,846627.84,1124558.24,48,Personal,12.05,565,29641.34,0.420133,0.309958,0.035012,0,MORTGAGE,4.36,PERSONAL,E,12.05,1.0,N,16.7,0
21,29949.0,359388.0,397448.94,36,Personal,14.49,629,13678.35,0.456721,0.17098,0.144242,0,RENT,2.5,PERSONAL,D,14.49,1.0,N,2.77,0
42,21177.65,254131.8,280637.16,9,Home,9.97,741,32491.28,1.534225,0.05,0.135635,0,RENT,10.04,HOMEIMPROVEMENT,B,9.97,1.0,N,21.81,0
54,33470.56,401646.72,770283.54,36,Business,13.06,803,25977.77,0.776138,0.098713,0.124081,0,OWN,2.94,VENTURE,A,13.06,1.0,N,35.72,1
44,30043.69,360524.28,625414.67,24,Home,13.88,587,29993.6,0.998333,0.05,0.119162,0,MORTGAGE,15.04,HOMEIMPROVEMENT,E,13.88,1.0,N,27.33,0
35,24829.84,297958.08,177120.82,9,Education,11.33,629,20620.75,0.830483,0.175647,0.133413,0,RENT,2.73,EDUCATION,D,11.33,0.594449,N,16.14,0
40,22157.11,265885.32,387606.45,48,Business,12.79,713,10358.69,0.467511,0.16009,0.115777,0,RENT,2.54,VENTURE,C,12.79,1.0,N,22.84,0
26,44880.56,538566.72,648153.13,12,Education,9.17,728,56731.75,1.264061,0.229632,0.169937,0,MORTGAGE,7.31,EDUCATION,C,9.17,1.0,N,8.73,0
30,79965.97,959591.64,1473814.77,60,Education,11.42,671,32352.99,0.404584,0.266549,0.0886,0,MORTGAGE,4.87,EDUCATION,C,11.42,1.0,N,12.29,0
38,33635.95,403631.4,583263.33,36,Education,12.44,755,19495.42,0.579601,0.252923,0.115893,0,RENT,2.78,EDUCATION,B,12.44,1.0,N,21.37,0
44,67300.98,807611.76,738093.88,36,Personal,11.32,707,24277.17,0.360725,0.144637,0.11249,1,RENT,2.44,PERSONAL,C,11.32,0.913922,Y,26.06,1
40,42334.36,508012.32,670913.95,36,Personal,12.95,598,22589.67,0.533601,0.169544,0.096139,0,RENT,2.28,PERSONAL,E,12.95,1.0,N,22.64,1
59,74413.3,892959.6,1634579.14,48,Personal,10.26,630,41660.17,0.559848,0.182918,0.176709,0,OWN,5.92,PERSONAL,D,10.26,1.0,N,41.69,1
46,32148.25,385779.0,653452.21,24,Auto,11.94,686,30742.26,0.956265,0.30164,0.28267,0,MORTGAGE,7.37,VENTURE,C,11.94,1.0,N,29.86,0
21,60997.91,731974.92,832761.57,9,Home,9.71,757,96311.0,1.578923,0.170521,0.276825,0,RENT,3.0,HOMEIMPROVEMENT,B,9.71,1.0,N,4.67,0
41,55385.81,664629.72,1599651.76,48,Home,11.13,656,41448.48,0.748359,0.061703,0.192494,0,OWN,5.82,HOMEIMPROVEMENT,D,11.13,1.0,N,23.36,1
44,116703.48,1400441.76,2142527.42,9,Education,8.5,748,246569.19,2.112783,0.342337,0.129401,0,RENT,4.29,EDUCATION,B,8.5,1.0,N,24.59,1
22,72059.39,864712.68,734662.71,12,Personal,12.44,795,65424.31,0.907922,0.062132,0.212491,0,RENT,4.0,PERSONAL,B,12.44,0.849603,N,5.19,1
36,60090.33,721083.96,678269.32,24,Education,12.33,610,32033.76,0.533093,0.24306,0.113846,0,RENT,3.17,EDUCATION,E,12.33,0.940625,N,19.08,1
55,21334.21,256010.52,341975.07,60,Home,11.18,792,7465.74,0.349942,0.146048,0.059599,0,RENT,1.4,HOMEIMPROVEMENT,B,11.18,1.0,N,35.62,1
35,37603.45,451241.4,621382.49,9,Auto,10.92,617,72222.32,1.92063,0.05,0.170739,0,MORTGAGE,11.24,VENTURE,E,10.92,1.0,N,15.23,0
39,31880.86,382570.32,684114.81,12,Personal,8.5,470,59668.34,1.871604,0.05,0.132727,0,RENT,9.61,PERSONAL,G,8.5,1.0,N,21.52,1
